809 OH 4 0.000000 0.000000 0.000000
810 OH 4 58.747147 0.630135 0.369865
811 OH 4 58.747147 0.630346 0.369654
812 OH 4 58.747147 0.630557 0.369443
813 OH 4 58.747147 0.630767 0.369233
814 OH 4 58.747147 0.630978 0.369022
815 OH 4 58.747147 0.631189 0.368811
816 OH 4 58.747147 0.631400 0.368600
817 OH 4 58.747147 0.631610 0.368390
818 OH 4 58.747147 0.631821 0.368179
819 OH 4 58.747147 0.632032 0.367968
820 OH 4 58.747147 0.632243 0.367757
821 OH 4 58.747147 0.632453 0.367547
822 OH 4 58.747147 0.632664 0.367336
823 OH 4 58.747147 0.632875 0.367125
824 OH 4 58.747147 0.633086 0.366914
825 OH 4 58.747147 0.633297 0.366703
826 OH 4 58.747147 0.633507 0.366493
827 OH 4 58.747147 0.633718 0.366282
828 OH 4 58.747147 0.633929 0.366071
829 OH 4 58.747147 0.634140 0.365860
830 OH 4 58.747147 0.634350 0.365650
831 OH 4 58.747147 0.634561 0.365439
832 OH 4 58.747147 0.634772 0.365228
833 OH 4 58.747147 0.634983 0.365017
834 OH 4 58.747147 0.635193 0.364807
835 OH 4 58.747147 0.635404 0.364596
836 OH 4 58.747147 0.635615 0.364385
837 OH 4 58.747147 0.635826 0.364174
838 OH 4 58.747147 0.636036 0.363964
839 OH 4 58.747147 0.636247 0.363753
840 OH 4 58.747147 0.636458 0.363542
841 OH 4 58.747147 0.636669 0.363331
842 OH 4 58.747147 0.636880 0.363120
843 OH 4 58.747147 0.637090 0.362910
844 OH 4 58.747147 0.637301 0.362699
845 OH 4 58.747147 0.637512 0.362488
846 OH 4 58.747147 0.637723 0.362277
847 OH 4 58.747147 0.637933 0.362067
848 OH 4 58.747147 0.638144 0.361856
849 OH 4 58.747147 0.638355 0.361645
850 OH 4 58.747147 0.638566 0.361434
851 OH 4 58.747147 0.638776 0.361224
852 OH 4 58.747147 0.638987 0.361013
853 OH 4 58.747147 0.639198 0.360802
854 OH 4 58.747147 0.639409 0.360591
855 OH 4 58.747147 0.639619 0.360381
856 OH 4 58.747147 0.639830 0.360170
857 OH 4 58.747147 0.640041 0.359959
858 OH 4 58.747147 0.640252 0.359748
859 OH 4 58.747147 0.640462 0.359538
860 OH 4 58.747147 0.640673 0.359327
861 OH 4 58.747147 0.640884 0.359116
862 OH 4 58.747147 0.641095 0.358905
863 OH 4 58.747147 0.641306 0.358694
864 OH 4 58.747147 0.641516 0.358484
865 OH 4 58.747147 0.641727 0.358273
866 OH 4 58.747147 0.641938 0.358062
867 OH 4 58.747147 0.642149 0.357851
868 OH 4 58.747147 0.642359 0.357641
869 OH 4 58.747147 0.642570 0.357430
870 OH 4 58.747147 0.642781 0.357219
871 OH 4 58.747147 0.642992 0.357008
872 OH 4 58.747147 0.643202 0.356798
873 OH 4 58.747147 0.643413 0.356587
874 OH 4 58.747147 0.643624 0.356376
875 OH 4 58.747147 0.643835 0.356165
876 OH 4 58.747147 0.644045 0.355955
877 OH 4 58.747147 0.644256 0.355744
878 OH 4 58.747147 0.644467 0.355533
879 OH 4 58.747147 0.644678 0.355322
880 OH 4 58.747147 0.644889 0.355111
881 OH 4 58.747147 0.645099 0.354901
882 OH 4 58.747147 0.645310 0.354690
883 OH 4 58.747147 0.645521 0.354479
884 OH 4 58.747147 0.645732 0.354268
885 OH 4 58.747147 0.645942 0.354058
886 OH 4 58.747147 0.646153 0.353847
887 OH 4 58.747147 0.646364 0.353636
888 OH 4 58.747147 0.646575 0.353425
889 OH 4 58.747147 0.646785 0.353215
890 OH 4 58.747147 0.646996 0.353004
891 OH 4 58.747147 0.647207 0.352793
892 OH 4 58.747147 0.647418 0.352582
893 OH 4 58.747147 0.647628 0.352372
894 OH 4 58.747147 0.647839 0.352161
895 OH 4 58.747147 0.648050 0.351950
896 OH 4 58.747147 0.648261 0.351739
897 OH 4 58.747147 0.648472 0.351528
898 OH 4 58.747147 0.648682 0.351318
899 OH 4 58.747147 0.648893 0.351107
900 OH 4 58.747147 0.649104 0.350896
901 OH 4 58.747147 0.649315 0.350685
902 OH 4 58.747147 0.649525 0.350475
903 OH 4 58.747147 0.649736 0.350264
904 OH 4 58.747147 0.649947 0.350053
905 OH 4 58.747147 0.650158 0.349842
906 OH 4 58.747147 0.650368 0.349632
907 OH 4 58.747147 0.650579 0.349421
908 OH 4 58.747147 0.650790 0.349210
909 OH 4 58.747147 0.651001 0.348999
910 OH 4 58.747147 0.651211 0.348789
911 OH 4 58.747147 0.651422 0.348578
912 OH 4 58.747147 0.651633 0.348367
913 OH 4 58.747147 0.651844 0.348156
914 OH 4 58.747147 0.652055 0.347945
915 OH 4 58.747147 0.652265 0.347735
916 OH 4 58.747147 0.652476 0.347524
917 OH 4 58.747147 0.652687 0.347313
918 OH 4 58.747147 0.652898 0.347102
919 OH 4 58.747147 0.653108 0.346892
920 OH 4 58.747147 0.653319 0.346681
921 OH 4 58.747147 0.653530 0.346470
922 OH 4 58.747147 0.653741 0.346259
923 OH 4 58.747147 0.653951 0.346049
924 OH 4 58.747147 0.654162 0.345838
925 OH 4 58.747147 0.654373 0.345627
926 OH 4 58.747147 0.654584 0.345416
927 OH 4 58.747147 0.654794 0.345206
928 OH 4 58.747147 0.655005 0.344995
929 OH 4 58.747147 0.655216 0.344784
930 OH 4 58.747147 0.655427 0.344573
931 OH 4 58.747147 0.655637 0.344363
932 OH 4 58.747147 0.655848 0.344152
933 OH 4 58.747147 0.656059 0.343941
934 OH 4 58.747147 0.656270 0.343730
935 OH 4 58.747147 0.656481 0.343519
936 OH 4 58.747147 0.656691 0.343309
937 OH 4 58.747147 0.656902 0.343098
938 OH 4 58.747147 0.657113 0.342887
939 OH 4 58.747147 0.657324 0.342676
940 OH 4 58.747147 0.657534 0.342466
941 OH 4 58.747147 0.657745 0.342255
942 OH 4 58.747147 0.657956 0.342044
943 OH 4 58.747147 0.658167 0.341833
944 OH 4 58.747147 0.658377 0.341623
945 OH 4 58.747147 0.658588 0.341412
946 OH 4 58.747147 0.658799 0.341201
947 OH 4 58.747147 0.659010 0.340990
948 OH 4 58.747147 0.659220 0.340780
949 OH 4 58.747147 0.659431 0.340569
950 OH 4 58.747147 0.659642 0.340358
951 OH 4 58.747147 0.659853 0.340147
952 OH 4 58.747147 0.660064 0.339936
953 OH 4 58.747147 0.660274 0.339726
954 OH 4 58.747147 0.660485 0.339515
955 OH 4 58.747147 0.660696 0.339304
956 OH 4 58.747147 0.660907 0.339093
957 OH 4 58.747147 0.661117 0.338883
958 OH 4 58.747147 0.661328 0.338672
959 OH 4 58.747147 0.661539 0.338461
960 OH 4 58.747147 0.661750 0.338250
961 OH 4 58.747147 0.661960 0.338040
962 OH 4 58.747147 0.662171 0.337829
963 OH 4 58.747147 0.662382 0.337618
964 OH 4 58.747147 0.662593 0.337407
965 OH 4 58.747147 0.662803 0.337197
966 OH 4 58.747147 0.663014 0.336986
967 OH 4 58.747147 0.663225 0.336775
968 OH 4 58.747147 0.663436 0.336564
969 OH 4 58.747147 0.663647 0.336353
970 OH 4 58.747147 0.663857 0.336143
971 OH 4 58.747147 0.664068 0.335932
972 OH 4 58.747147 0.664279 0.335721
973 OH 4 58.747147 0.664490 0.335510
974 OH 4 58.747147 0.664700 0.335300
975 OH 4 58.747147 0.664911 0.335089
976 OH 4 58.747147 0.665122 0.334878
977 OH 4 58.747147 0.665333 0.334667
978 OH 4 58.747147 0.665543 0.334457
979 OH 4 58.747147 0.665754 0.334246
980 OH 4 58.747147 0.665965 0.334035
981 OH 4 58.747147 0.666176 0.333824
982 OH 4 58.747147 0.666386 0.333614
983 OH 4 58.747147 0.666597 0.333403
984 OH 4 58.747147 0.666808 0.333192
985 OH 4 58.747147 0.667019 0.332981
986 OH 4 58.747147 0.667230 0.332770
987 OH 4 58.747147 0.667440 0.332560
988 OH 4 58.747147 0.667651 0.332349
989 OH 4 58.747147 0.667862 0.332138
990 OH 4 58.747147 0.668073 0.331927
991 OH 4 58.747147 0.668283 0.331717
992 OH 4 58.747147 0.668494 0.331506
993 OH 4 58.747147 0.668705 0.331295
994 OH 4 58.747147 0.668916 0.331084
995 OH 4 58.747147 0.669126 0.330874
996 OH 4 58.747147 0.669337 0.330663
997 OH 4 58.747147 0.669548 0.330452
998 OH 4 58.747147 0.669759 0.330241
999 OH 4 58.747147 0.669969 0.330031
1000 OH 4 58.747147 0.670180 0.329820
1001 OH 4 65.921072 0.515972 0.484028
1002 OH 4 65.921072 0.517539 0.482461
1003 OH 4 65.921072 0.519106 0.480894
1004 OH 4 65.921072 0.520673 0.479327
1005 OH 4 65.921072 0.522240 0.477760
1006 OH 4 65.921072 0.523807 0.476193
1007 OH 4 65.921072 0.525374 0.474626
1008 OH 4 65.921072 0.526941 0.473059
1009 OH 4 65.921072 0.528508 0.471492
1010 OH 4 65.921072 0.530076 0.469924
1011 OH 4 65.921072 0.531643 0.468357
1012 OH 4 65.921072 0.533210 0.466790
1013 OH 4 65.921072 0.534777 0.465223
1014 OH 4 65.921072 0.536344 0.463656
1015 OH 4 65.921072 0.537911 0.462089
1016 OH 4 65.921072 0.539478 0.460522
1017 OH 4 65.921072 0.541045 0.458955
1018 OH 4 65.921072 0.542612 0.457388
1019 OH 4 65.921072 0.544179 0.455821
1020 OH 4 65.921072 0.545746 0.454254
1021 OH 4 65.921072 0.547313 0.452687
1022 OH 4 65.921072 0.548880 0.451120
1023 OH 4 65.921072 0.550447 0.449553
1024 OH 4 65.921072 0.552014 0.447986
1025 OH 4 65.921072 0.553581 0.446419
1026 OH 4 65.921072 0.555148 0.444852
1027 OH 4 65.921072 0.556715 0.443285
1028 OH 4 65.921072 0.558282 0.441718
1029 OH 4 65.921072 0.559849 0.440151
1030 OH 4 65.921072 0.561416 0.438584
1031 OH 4 65.921072 0.562983 0.437017
1032 OH 4 65.921072 0.564550 0.435450
1033 OH 4 65.921072 0.566117 0.433883
1034 OH 4 65.921072 0.567684 0.432316
1035 OH 4 65.921072 0.569251 0.430749
1036 OH 4 65.921072 0.570818 0.429182
1037 OH 4 65.921072 0.572385 0.427615
1038 OH 4 65.921072 0.573952 0.426048
1039 OH 4 65.921072 0.575519 0.424481
1040 OH 4 65.921072 0.577086 0.422914
1041 OH 4 65.921072 0.578653 0.421347
1042 OH 4 65.921072 0.580220 0.419780
1043 OH 4 65.921072 0.581787 0.418213
1044 OH 4 65.921072 0.583354 0.416646
1045 OH 4 65.921072 0.584921 0.415079
1046 OH 4 65.921072 0.586488 0.413512
1047 OH 4 65.921072 0.588055 0.411945
1048 OH 4 65.921072 0.589622 0.410378
1049 OH 4 65.921072 0.591189 0.408811
1050 OH 4 65.921072 0.592756 0.407244
1051 OH 4 65.921072 0.594323 0.405677
1052 OH 4 65.921072 0.595890 0.404110
1053 OH 4 65.921072 0.597457 0.402543
1054 OH 4 65.921072 0.599024 0.400976
1055 OH 4 65.921072 0.600591 0.399409
1056 OH 4 65.921072 0.602158 0.397842
1057 OH 4 65.921072 0.603725 0.396275
1058 OH 4 65.921072 0.605292 0.394708
1059 OH 4 65.921072 0.606859 0.393141
1060 OH 4 65.921072 0.608426 0.391574
1061 OH 4 65.921072 0.609993 0.390007
1062 OH 4 65.921072 0.611560 0.388440
1063 OH 4 65.921072 0.613127 0.386873
1064 OH 4 65.921072 0.614694 0.385306
1065 OH 4 65.921072 0.616261 0.383739
1066 OH 4 65.921072 0.617828 0.382172
1067 OH 4 65.921072 0.619395 0.380605
1068 OH 4 65.921072 0.620962 0.379038
1069 OH 4 65.921072 0.622529 0.377471
1070 OH 4 65.921072 0.624096 0.375904
1071 OH 4 65.921072 0.625663 0.374337
1072 OH 4 65.921072 0.627230 0.372770
1073 OH 4 65.921072 0.628797 0.371203
1074 OH 4 65.921072 0.630364 0.369636
1075 OH 4 65.921072 0.631931 0.368069
1076 OH 4 65.921072 0.633499 0.366501
1077 OH 4 65.921072 0.635066 0.364934
1078 OH 4 65.921072 0.636633 0.363367
1079 OH 4 65.921072 0.638200 0.361800
1080 OH 4 65.921072 0.639767 0.360233
1081 OH 4 65.921072 0.641334 0.358666
1082 OH 4 65.921072 0.642901 0.357099
1083 OH 4 65.921072 0.644468 0.355532
1084 OH 4 65.921072 0.646035 0.353965
1085 OH 4 65.921072 0.647602 0.352398
1086 OH 4 65.921072 0.649169 0.350831
1087 OH 4 65.921072 0.650736 0.349264
1088 OH 4 65.921072 0.652303 0.347697
1089 OH 4 65.921072 0.653870 0.346130
1090 OH 4 65.921072 0.655437 0.344563
1091 OH 4 65.921072 0.657004 0.342996
1092 OH 4 65.921072 0.658571 0.341429
1093 OH 4 65.921072 0.660138 0.339862
1094 OH 4 65.921072 0.661705 0.338295
1095 OH 4 65.921072 0.663272 0.336728
1096 OH 4 65.921072 0.664839 0.335161
1097 OH 4 65.921072 0.666406 0.333594
1098 OH 4 65.921072 0.667973 0.332027
1099 OH 4 65.921072 0.669540 0.330460
1100 OH 4 65.921072 0.671107 0.328893
1101 OH 4 65.921072 0.672674 0.327326
1102 OH 4 65.921072 0.674241 0.325759
1103 OH 4 65.921072 0.675808 0.324192
1104 OH 4 65.921072 0.677375 0.322625
1105 OH 4 65.921072 0.678942 0.321058
1106 OH 4 65.921072 0.680509 0.319491
1107 OH 4 65.921072 0.682076 0.317924
1108 OH 4 65.921072 0.683643 0.316357
1109 OH 4 65.921072 0.685210 0.314790
1110 OH 4 65.921072 0.686777 0.313223
1111 OH 4 65.921072 0.688344 0.311656
1112 OH 4 65.921072 0.689911 0.310089
1113 OH 4 65.921072 0.691478 0.308522
1114 OH 4 65.921072 0.693045 0.306955
1115 OH 4 65.921072 0.694612 0.305388
1116 OH 4 65.921072 0.696179 0.303821
1117 OH 4 65.921072 0.697746 0.302254
1118 OH 4 65.921072 0.699313 0.300687
1119 OH 4 65.921072 0.700880 0.299120
1120 OH 4 65.921072 0.702447 0.297553
1121 OH 4 65.921072 0.704014 0.295986
1122 OH 4 65.921072 0.705581 0.294419
